nces_id
1200180
1200240
1200330
1200390
1200420
1200660
1200750
1200780
1200840
1200870
1200930
1201080
1201230
1201290
1201320
1201410
1201470
1201500
1201560
1201590
1201680
1201770
4843650
4844810
4839000
4837740
4824750
4826850
4827990
4838820
4899130
4808550
4835370
4807530
4810260
4843350
4817550
4837440
4845120
4819380
4824180
4826070
4836420
4829400
4840410
4835760
4809870
4846380
4807800
4833720
4837320
4811580
4842060
4808580
4821780
4840350
4831230
4839930
4843800
4844960
4833360
4818060
4826340
4829670
4830250
4809410
4822530
4828290
4838790
4812420
4815270
4817390
4823100
4828620
4834860
4826040
4837170
4839360
4835250
4819820
4836930
4839300
4825680
4826790
4837140
4838910
4818180
4826130
4831040
4835910
4836540
4825410
4811680
4839330
4846710
6000030
7200030
7800030
0407530
0401740
0401160
0400720
0409630
0400082
0400450
0401410
0403450
0406330
0408340
0408520
0405070
0408910
0406030
0629130
0602630
0618060
0630250
0635110
0638790
0630210
0612070
0642350
0611820
0626310
0614430
0622800
0607230
0638730
0641430
0621270
0624660
0609810
0632010
0614760
0608160
0602670
0635830
0621060
0635670
0635850
0611700
0619830
0634140
0603030
0614190
0607920
0642510
0608550
0625150
0618930
0636972
0614820
0626880
0612910
0613530
0616230
0619110
0634380
0638640
0610860
0639930
0601650
0621600
0608010
0602820
0612120
0642480
0605940
0611780
0638610
0634980
0636390
0619650
0633980
0616500
0621400
0630750
0633630
0636940
0643410
0635600
0636600
0619540
0631230
0605820
0602700
0629270
0637260
0638280
3011260
3013590
3028911
3000101
3008340
3022410
3025050
3003900
3015120
3027840
3005040
3020100
3003840
3016770
3026580
3006330
3010170
3021540
3018540
3013340
3013360
3017040
3026100
3005610
3025560
3003090
3007860
3011580
3021270
3010530
3019500
3007140
3015420
3027790
3016020
3023550
3024230
3000933
3003330
3004590
3017640
3026190
3028170
3013400
3006270
3026670
3005310
3004860
3023400
3007930
3016230
3023970
3006810
3010290
3011880
3003450
3005910
3013050
3024330
3025140
3023910
3012990
3008850
3018900
3015390
3028620
3002030
3021450
3001740
3004920
3007200
3020070
3021900
3022260
3002450
3013830
3002250
3006115
3021090
3022800
3007320
3027090
3007080
3011190
3000095
3018270
3000097
3004500
3011460
3014370
3009210
3011850
3024180
3015260
3022110
3005190
3008190
3023070
4103630
0400004
0400005
0400022
0400480
0400600
0400630
0400750
0400840
0400870
0400960
0401050
0401080
0401380
0401500
0401650
0401680
0402130
0402190
0402220
0402250
0402370
0402430
0402460
0402490
0402760
0402820
0403060
0403420
0403660
0403960
0404170
0404230
0404290
0404530
0401230
0401260
0404200
0401290
0401710
0402790
0401920
0402400
0403240
0403900
0404320
0404380
0404440
0404500
0404770
0404860
0404920
0405100
0405190
0405220
0405340
0405430
0405640
0405730
0405760
0405880
0406150
0406300
0405400
0405670
0405850
0406210
0406000
0406510
0406630
0406780
0406900
0406930
0407020
0407080
0407200
0407380
0407500
0407680
0407770
0407860
0407890
0407920
0408130
0408310
0408430
0408460
0408490
0408550
0408640
0408820
0408880
0409060
0409090
0409120
0409360
0409390
0409510
0409570
0409600
0409540
0406360
0639210
0632430
0639300
0636360
0619740
0638430
0639870
0638130
0638040
0607410
0620610
0630870
0625980
0632310
0615450
0636810
0606270
0630780
0631290
0615390
0621180
0630480
0618240
0607170
0600006
0605520
0611220
0619380
0620430
0620520
0620910
0624870
0627300
0611760
0630630
0611550
0609510
0643170
0639060
0629160
0637770
0633270
0617640
0601427
0601420
0626130
0623970
0640680
0632160
0633660
0635090
0636000
0612090
0614940
0617040
0633570
0621210
0602100
0606810
0607470
0608610
0610710
0610740
0612750
0612880
0613500
0618730
0619140
0620250
0620790
0621330
0626670
0631740
0635040
0635220
0635880
0633390
0627780
0624540
0630180
0611850
0623010
0637560
0622890
0642450
0621930
0616680
0626190
0640650
0611910
0627180
0619440
0635970
0638220
0629580
0642120
0615600
0642810
0617880
0626340
0633690
0618780
0619050
0604200
0604530
0606060
0606480
0617190
0618870
0620460
0622380
0624570
0624900
0631470
0631860
0632130
0634230
0634290
0603270
0603630
0604260
0605250
0606390
0606720
0606960
0610890
0611130
0611940
0612360
0631830
0632520
0636420
0638550
0618840
0626970
0627030
0627930
0640800
0614790
0634920
0643140
0613290
0614700
0615000
0616050
0619590
0620730
0620850
0621450
0622950
0623760
0624330
0602370
0604860
0606540
0608850
0619800
0604350
0605220
0607680
0607770
0609450
0609990
0612810
0614490
0615690
0625290
0625350
0628530
0629400
0630390
0631680
0641460
0604980
0616570
0618160
0619200
0624930
0627040
0627510
0627870
0629280
0632040
0636570
0642420
0603420
0603750
0612150
0621240
0622170
0624360
0624600
0624630
0630810
0630840
0636960
0641880
0642960
0605490
0606690
0610980
0611670
0614040
0614970
0616110
0616530
0617620
0619230
0619920
0621960
0624210
0625380
0626040
0605640
0616560
0621990
0626070
0629340
0635590
0637290
0642060
0642210
0636240
0641980
0642600
0643380
0603720
0605280
0605580
0606330
0609270
0609330
0615510
0616260
0617490
0622920
0625500
0628710
0637110
0641220
0636990
0637380
0637680
0640710
0621420
0607740
0620880
0605790
0612030
0616830
0623460
0624180
0624390
0626430
0636210
0642180
0603180
0607980
0616470
0618510
0619770
0619890
0620760
0621360
0641040
0601710
0628950
0616300
0626220
0607950
0612960
0628470
0602160
0616860
0630510
0639600
0602250
0609300
0603480
0622560
0630720
0607840
0602360
0604080
0608520
0601680
0611490
0633600
0613080
0627120
0613980
0612600
0632710
0633480
0610230
0610380
0613740
0636330
0637470
0637890
0638700
0641130
0641400
0614520
0614910
0615990
0618120
0618660
0619980
0622320
0623730
0624300
0628830
0629430
0605910
0606750
0630090
0632730
0636100
0637350
0639720
0607350
0620040
0620310
0625740
0628080
0628860
0641250
0606030
0617850
0617760
0631380
0603090
0623550
0602760
0609780
0613170
0613860
0615090
0619860
0621090
0624720
0626460
0628170
0629220
0630990
0632760
0635490
0637140
0607260
0631180
0642330
0631980
0632250
0632400
0600012
0608340
0608880
0615780
0626820
0630930
0640380
0623040
0604500
0609480
0610320
0618690
0637230
0637320
0638250
0640200
0603060
0633240
0601890
0604380
0604650
0608700
0611610
0614010
0614130
0615840
0603780
0616320
0616620
0617580
0619410
0621540
0624000
0625410
0625650
0627840
0628320
0630230
0630450
0632340
0632640
0633510
0635810
0636180
0640230
0640260
0601950
0605190
0605730
0608580
0608250
0612690
0615810
0616650
0615480
0623700
0629100
0629540
0630520
0639180
0606090
0606100
0614340
0623800
0624690
0627750
0630900
0642900
0641790
0642270
0615870
0616080
0619680
0620490
0625110
0631020
0633930
0634050
0634080
0634770
0635010
0635790
0637710
0641610
0617160
0619620
0620010
0625130
0629790
0633210
0633900
0636660
0637950
0638670
0602310
0622650
0610290
0635910
0606510
0609240
0611430
0619170
0621480
0639750
0606570
0629670
0627900
0635940
0631050
0606420
0617520
0621570
0602220
0621900
0638340
0641820
0607200
0622350
0622830
0620700
0626280
0638460
0614370
0625770
0640320
0627810
0613140
0628680
0604800
0626400
0607140
0623130
0631920
0601980
0608640
0617340
0618810
0627480
0629770
0637650
0639690
0642630
0624780
