nces_id,state,urbanicity,enrollment,median_income,poverty_rate,pct_white,pm25,priority_r1,priority_r23,r1_fuel_group,is_r1_third_party,IV_Z_R1,is_r3_third_party,IV_Z_R3,IS_R2_GRANTEE,is_r1_loser_third_party,IS_R1_LOSER,is_r3_loser_third_party,IS_R3_LOSER,IV_Z,IS_ADOPTER,IS_ADOPTER_CSBP_ANY,IS_LOSER_R1_only,IS_LOSER_R3_only,IS_LOSER_pooled,Y_R3_apply,wri_any_2023,wri_any_2024,wri_any_2023_24,wri_awarded_by_2023,wri_awarded_by_2024,wri_delivered_by_2023q3,wri_operating_by_2023q3,wri_visible_by_2023q3,wri_post_ann_2022,is_pre_r1_adopter,wri_first_oem,wri_first_dealer,year_first_awarded,year_first_operating,year_first_delivered,wri_post_r1_cum,r1_first_delivery_year,r1_first_delivery_q_index,r1_first_operating_year,r1_first_operating_q_index,r1_early_delivery,r1_late_or_unknown,r1_pre_r3_delivery,r1_post_r3_delivery,r1_delivery_unknown,r1_pre_r3_operating,r1_post_r3_operating,r1_operating_unknown,pct_dem_2020
1903850,IOWA,Rural,325.0,57452.0,0.098,0.982,6.597502265,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.30539050714343224
1903930,IOWA,Town,1603.0,54246.0,0.153,0.97,6.804964797,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3405744841330793
0901920,CONNECTICUT,Urban,16774.0,37477.0,0.284,0.278,7.320608403,1,1,ZE_only,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,,DATTCO,2023.0,,,1,,,,,,,,,,,,,
1904080,IOWA,Rural,776.0,58536.0,0.091,0.98,6.83266012,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.32401718034817867
1904200,IOWA,Rural,1969.0,99265.0,0.052,0.924,7.352944833,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5159086471573368
1904380,IOWA,Rural,486.0,68077.0,0.053,0.973,7.483839275,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.4170697404784671
3808890,NORTH DAKOTA,Rural,394.0,58012.0,0.099,0.976,4.87576217,1,1,nonapp,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,IC Bus,Harlow's Truck Center,2023.0,,,1,,,,,,,,,,,,,0.24174724911531711
1904560,IOWA,Rural,535.0,57850.0,0.078,0.963,6.981452925,1,1,ZE_only,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.25598198886054147
1904620,IOWA,Rural,479.0,62545.0,0.079,0.948,7.851105442,1,1,ZE_only,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3841238265765047
1904650,IOWA,Town,805.0,71557.0,0.072,0.966,8.712125801,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3618320610687023
1904680,IOWA,Rural,697.0,56679.0,0.1169999999999999,0.947,7.102504452,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.30293262985107433
1904740,IOWA,Rural,86.0,86750.0,0.0289999999999999,0.942,8.641160645,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.45598961167789276
1904830,IOWA,Rural,1702.0,81538.0,0.0579999999999999,0.964,8.00765988,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.37061349131962623
1904860,IOWA,Suburban,4633.0,81006.0,0.091,0.8809999999999999,9.017915391,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5067657318113586
1904950,IOWA,Rural,964.0,56742.0,0.111,0.973,7.63419648,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.28068336433734764
1905070,IOWA,Rural,2731.0,109406.0,0.045,0.928,7.455196277,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.4742649469674266
1905130,IOWA,Town,2019.0,64307.0,0.068,0.944,7.183340656,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.4108865710560626
1905190,IOWA,Rural,630.0,75655.0,0.06,0.906,6.046164888,1,0,ZE_only,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.15697036994642471
1905430,IOWA,Rural,599.0,59390.0,0.09,0.937,6.944431373,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.2959194126128688
1905490,IOWA,Rural,561.0,57969.0,0.186,0.966,7.741694086,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.42465483234714
1905750,IOWA,Rural,480.0,51389.0,0.111,0.981,6.778368386,1,1,clean_nonZE_only,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.32710554975095496
1905790,IOWA,Town,3334.0,51034.0,0.165,0.8690000000000001,8.264629001,0,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.44563038685107237
1905940,IOWA,Rural,1441.0,60710.0,0.1,0.976,6.809610523,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.29390403291370887
1905970,IOWA,Rural,176.0,62750.0,0.128,0.866,7.144929494,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3180574023268383
1906000,IOWA,Rural,414.0,55750.0,0.062,0.926,8.712835941,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.4723645161669504
1906060,IOWA,Town,995.0,60487.0,0.037,0.951,8.944683691,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.43796330052254223
1906240,IOWA,Rural,1074.0,50306.0,0.135,0.978,7.705230133,1,0,ZE_only,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3330502319822755
1906270,IOWA,Town,2369.0,101929.0,0.043,0.897,7.358808292,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.48515486331638413
1906330,IOWA,Town,1803.0,60234.0,0.084,0.951,6.884365751,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3047198941332157
1906510,IOWA,Urban,5892.0,69328.0,0.1639999999999999,0.911,7.938969509,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5352965026354122
1718450,ILLINOIS,Suburban,1534.0,39161.0,0.2789999999999999,0.1119999999999999,10.3361365,1,1,nonapp,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,,,2023.0,,,1,,,,,,,,,,,,,0.7434776690447412
1906660,IOWA,Rural,1466.0,88393.0,0.069,0.98,8.144462227,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.4542342772888621
1906750,IOWA,Town,1357.0,41921.0,0.226,0.97,7.209101895,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.2902087170042971
1906780,IOWA,Rural,451.0,75214.0,0.091,0.976,8.265233817,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5560576817461438
1906810,IOWA,Rural,1613.0,74534.0,0.073,0.976,8.841902963,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.43796330052254223
1906840,IOWA,Rural,473.0,63607.0,0.179,0.956,8.107089055,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.34813425057327496
1906900,IOWA,Rural,697.0,55150.0,0.109,0.974,6.987477999,1,1,ZE_only,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.29442691903259727
2505970,MASSACHUSETTS,Suburban,7865.0,75130.0,0.108,0.745,6.038033533,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,,,2022.0,2023.0,2023.0,0,,,,,,,,,,,,,0.6292949347501996
1906960,IOWA,Rural,796.0,68000.0,0.035,0.953,5.749133054,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.15547136820632376
1907050,IOWA,Town,1282.0,54723.0,0.141,0.974,7.112344303,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.29927862759332
1907080,IOWA,Town,1541.0,53003.0,0.153,0.9,7.437039356,0,0,ZE_only,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3658359699491883
1907110,IOWA,Rural,185.0,49449.0,0.173,0.982,6.671644172,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3039523698360507
1907170,IOWA,Rural,1200.0,52348.0,0.163,0.945,6.443150978,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.29702362687941086
1907350,IOWA,Town,1062.0,53422.0,0.103,0.898,6.980762739,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.25335397076317767
1907380,IOWA,Town,1071.0,54154.0,0.122,0.936,7.065055865,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.2948735853975042
1907410,IOWA,Town,1358.0,57792.0,0.161,0.91,6.994571934,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.29522245427925936
1907440,IOWA,Rural,311.0,62750.0,0.105,0.932,7.527810709,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.2993331686836256
1907470,IOWA,Rural,72.0,56053.0,0.09,0.972,6.309178073,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.27672767020796696
1907590,IOWA,Rural,3061.0,84187.0,0.067,0.847,8.494994906,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5349167793726142
1907620,IOWA,Town,1495.0,63292.0,0.061,0.938,7.140422205,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.45968656779126926
1907710,IOWA,Town,3444.0,49213.0,0.181,0.895,8.958321477,0,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.43796330052254223
1907860,IOWA,Urban,5740.0,81132.0,0.08,0.8740000000000001,8.45503127,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5380694993496271
1907900,IOWA,Rural,412.0,74961.0,0.037,0.94,7.410599557,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.4927447128432204
1907920,IOWA,Rural,387.0,66739.0,0.077,0.952,7.42261868,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.4511734222720525
1907980,IOWA,Rural,664.0,61273.0,0.157,0.665,8.403784153,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3885473660273227
3614010,NEW YORK,Suburban,7888.0,95297.0,0.098,0.575,7.789192965,0,0,nonapp,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,,,2024.0,,,1,,,,,,,,,,,,,0.49468898234092784
1908130,IOWA,Rural,420.0,53542.0,0.125,0.953,6.91502742,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.25137862932184263
1908220,IOWA,Urban,8784.0,56477.0,0.131,0.897,7.362059466,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.40606418328086746
1908310,IOWA,Rural,1442.0,51355.0,0.129,0.961,6.928843844,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.28920390629281245
1908520,IOWA,Rural,3767.0,90313.0,0.0819999999999999,0.942,7.291753911,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5225000609669336
1908550,IOWA,Rural,662.0,73929.0,0.051,0.987,8.196884201,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3868604749322483
1908580,IOWA,Urban,14135.0,57175.0,0.153,0.8,8.95186106,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.4800772686921918
1908610,IOWA,Rural,1263.0,77614.0,0.0819999999999999,0.959,7.53226469,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.23888125935569898
1908730,IOWA,Town,1663.0,62049.0,0.09,0.956,7.781108607,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.40633819619712563
1908880,IOWA,Rural,165.0,70000.0,0.053,0.94,8.708641587,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.39989768079562227
1908910,IOWA,Town,2264.0,51705.0,0.223,0.708,6.736015282,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.2742798034235208
1908940,IOWA,Rural,995.0,96453.0,0.032,0.983,7.885946042,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.4724468213713291
1908970,IOWA,Urban,30739.0,57862.0,0.154,0.721,7.454816322,1,0,ZE_only,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.48515486331638413
1909060,IOWA,Rural,130.0,68194.0,0.143,0.918,6.951315261,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.24542356777540303
1909120,IOWA,Rural,945.0,78160.0,0.09,0.963,7.759542087,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.37927274548824075
1909480,IOWA,Urban,10518.0,65960.0,0.1,0.901,8.819948986,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.41880684387114603
1909540,IOWA,Rural,414.0,73505.0,0.091,0.983,7.973913835,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.4724468213713291
1909570,IOWA,Rural,420.0,53241.0,0.081,0.958,6.733731929,1,1,nonapp,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.2988519758506051
1909600,IOWA,Rural,683.0,80189.0,0.069,0.961,8.689979179,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.4551226763096035
1909990,IOWA,Rural,1000.0,57500.0,0.143,0.873,7.060565634,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3203034783281547
1910050,IOWA,Rural,635.0,102888.0,0.0279999999999999,0.927,7.025951024,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.39940415523705963
1910110,IOWA,Rural,583.0,71250.0,0.068,0.988,8.091102978,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.386950064971227
3013560,MONTANA,Town,1199.0,59321.0,0.134,0.8109999999999999,4.632774396,0,1,ZE_only,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,Lion Electric,,2022.0,2023.0,2023.0,0,,,,,,,,,,,,,0.41506544138123086
1910340,IOWA,Rural,342.0,52639.0,0.095,0.906,6.527400803,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3158649417763974
1910350,IOWA,Rural,495.0,63846.0,0.104,0.95,6.940892018,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3068492145652666
1910410,IOWA,Rural,330.0,55182.0,0.111,0.981,7.867751076,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3470762597682565
1910500,IOWA,Rural,516.0,66563.0,0.039,0.975,8.268647565,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.33186978448887683
1910690,IOWA,Rural,540.0,64808.0,0.06,0.868,7.479483169,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3616919769953661
1910950,IOWA,Town,790.0,56071.0,0.113,0.972,6.525513246,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3063735377168213
1910980,IOWA,Rural,451.0,53443.0,0.068,0.953,8.013340431,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3517966570956868
1911040,IOWA,Rural,206.0,51063.0,0.1159999999999999,0.945,6.920830247,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.28713210746209583
1911070,IOWA,Town,1219.0,58681.0,0.131,0.882,6.425943098,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.31940209905112843
1911250,IOWA,Rural,394.0,52978.0,0.109,0.975,6.809129414,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3038818831405943
1911340,IOWA,Town,1525.0,48576.0,0.15,0.818,7.943687294,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.36020281861254977
1911790,IOWA,Town,1141.0,55637.0,0.08,0.919,6.923276888,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.36281013183998023
1911820,IOWA,Town,3676.0,54961.0,0.16,0.868,7.046308501,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3710582426214791
1911850,IOWA,Town,1832.0,56081.0,0.1009999999999999,0.94,8.149793052,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.38820059708841254
1912120,IOWA,Rural,469.0,77663.0,0.083,0.955,7.082263476,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.291674271008586
1912230,IOWA,Rural,484.0,56477.0,0.162,0.917,6.592428988,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.28719311659209357
1912330,IOWA,Town,980.0,70387.0,0.111,0.969,7.029677174,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.36618482634540783
1912480,IOWA,Rural,426.0,61205.0,0.054,0.951,5.993568478,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.16484322740018056
1912510,IOWA,Rural,1697.0,103450.0,0.04,0.8370000000000001,7.368781029,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.4912597360159031
1912600,IOWA,Rural,119.0,51161.0,0.128,0.933,6.751038778,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.29526795689934404
1912660,IOWA,Rural,498.0,73885.0,0.076,0.99,7.709311949,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.42115927752415216
1912690,IOWA,Town,2071.0,79660.0,0.074,0.961,7.161557423,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3547011772717835
1912750,IOWA,Rural,386.0,69615.0,0.111,0.953,6.900948746,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3272660178595681
1912810,IOWA,Rural,354.0,64219.0,0.062,0.904,6.439255969,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3104944562537995
1913110,IOWA,Rural,621.0,57698.0,0.126,0.982,6.854228382,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.30291168618438646
1913200,IOWA,Rural,1573.0,56596.0,0.103,0.914,7.608849367,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.4039891284208946
1913230,IOWA,Rural,431.0,63667.0,0.09,0.964,6.832171628,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3197197724259793
