nces_id,state,precip,tmin,precip_state_resid,tmin_state_resid,precip_state_z,tmin_state_z,hdd_proxy,cdd_proxy,hdd_proxy_state_resid,cdd_proxy_state_resid,climate_anomaly
0103270,AL,133.32689,0.6243,-2.3536444666666796,-0.2547586513933333,-0.3363196161235449,-0.17034319822121985,3127.6259999999997,0.0,45.8565572507996,0.0,0.37699826175955026
0103300,AL,137.5139,1.6682,1.8333655333333354,0.7891413486066666,0.26197533277320056,0.5276557260570578,2939.724,0.0,-142.0454427492,0.0,0.5891108895805865
0103330,AL,119.874,2.2214,-15.806534466666676,1.3423413486066669,-2.2586451264670853,0.8975503566833087,2840.148,0.0,-241.6214427492,0.0,2.43044737653294
0103360,AL,133.093,1.2444999,-2.587534466666682,0.3654412486066668,-0.369740889442085,0.2443506067768599,3015.990018,0.0,-65.77942474920019,0.0,0.44318793345221363
0103390,AL,135.37689,0.9726,-0.3036444666666682,0.09354134860666674,-0.04338870713638447,0.06254599166873527,3064.932,0.0,-16.837442749200363,0.0,0.07612214514050719
0601770,CA,101.8649,7.217,-10.78305564641434,3.2052032500547805,-0.14985599260581292,1.0085113513227777,1940.9400000000003,0.0,-576.9365850098604,0.0,1.0195842114640499
0601770,CA,101.8649,7.217,-10.78305564641434,3.2052032500547805,-0.14985599260581292,1.0085113513227777,1940.9400000000003,0.0,-576.9365850098604,0.0,1.0195842114640499
0601770,CA,101.8649,7.217,-10.78305564641434,3.2052032500547805,-0.14985599260581292,1.0085113513227777,1940.9400000000003,0.0,-576.9365850098604,0.0,1.0195842114640499
0601770,CA,101.8649,7.217,-10.78305564641434,3.2052032500547805,-0.14985599260581292,1.0085113513227777,1940.9400000000003,0.0,-576.9365850098604,0.0,1.0195842114640499
0103430,AL,133.3109,1.9885,-2.3696344666666675,1.1094413486066665,-0.338604477213643,0.7418228449825605,2882.07,0.0,-199.6994427492,0.0,0.8154471934632826
0103450,AL,145.50189,-0.3576,9.821355533333332,-1.2366586513933333,1.4034041970075095,-0.8268861082210673,3304.3680000000004,0.0,222.59855725080024,0.0,1.6288904125653374
0103480,AL,155.5459,2.1159,19.865365533333318,1.2368413486066667,2.838624186849514,0.8270082678708186,2859.138,0.0,-222.63144274920023,0.0,2.956641667381043
0103510,AL,136.75279,1.7888,1.0722555333333332,0.9097413486066667,0.15321794538821662,0.6082943602825203,2918.016,0.0,-163.75344274920008,0.0,0.627294004068672
0103540,AL,147.19789,-1.0893999,11.51735553333333,-1.9684585513933333,1.6457509392720076,-1.3162007389203212,3436.091982,0.0,354.32253925079976,0.0,2.107339682929426
0103580,AL,145.332,-0.99399996,9.651465533333322,-1.8730586113933332,1.379128083774421,-1.2524120086815893,3418.9199928,0.0,337.15055005079967,0.0,1.8629358848186806
0200001,AK,,,,,,,,,,,0.0
0200003,AK,,,,,,,,,,,0.0
0200004,AK,,,,,,,,,,,0.0
0200005,AK,,,,,,,,,,,0.0
0200007,AK,,,,,,,,,,,0.0
0200010,AK,,,,,,,,,,,0.0
0200020,AK,,,,,,,,,,,0.0
0200030,AK,,,,,,,,,,,0.0
0200050,AK,,,,,,,,,,,0.0
0200060,AK,,,,,,,,,,,0.0
0200070,AK,,,,,,,,,,,0.0
0200090,AK,,,,,,,,,,,0.0
0200100,AK,,,,,,,,,,,0.0
0200120,AK,,,,,,,,,,,0.0
0200130,AK,,,,,,,,,,,0.0
0200150,AK,,,,,,,,,,,0.0
0200180,AK,,,,,,,,,,,0.0
0200210,AK,,,,,,,,,,,0.0
0200240,AK,,,,,,,,,,,0.0
0200270,AK,,,,,,,,,,,0.0
0200300,AK,,,,,,,,,,,0.0
0200330,AK,,,,,,,,,,,0.0
0200360,AK,,,,,,,,,,,0.0
0200390,AK,,,,,,,,,,,0.0
0200450,AK,,,,,,,,,,,0.0
0200480,AK,,,,,,,,,,,0.0
0200485,AK,,,,,,,,,,,0.0
0200510,AK,,,,,,,,,,,0.0
