nces_id,is_charter
1722500,0
1722530,0
1722620,0
1722710,0
1722730,0
1722740,0
1722770,0
1722800,0
1722830,0
1722860,0
1722870,0
1722920,0
1722950,0
1722980,0
1723050,0
1723070,0
1723090,0
1723100,0
1723160,0
1723200,0
1723250,0
1723340,0
1723350,0
1723460,0
1723640,0
1723700,0
1723730,0
1723850,0
1723880,0
1723920,0
1723970,0
1723985,0
1723990,0
1724000,0
1724060,0
1724090,0
1724120,0
1724270,0
1724330,0
600046,0
1724420,0
1724480,0
1724570,0
1724600,0
1724650,0
1724720,0
1724750,0
1724780,0
1724870,0
1724900,0
1724940,0
1725000,0
1725020,0
1725050,0
1725110,0
1725190,0
1725260,0
1725290,0
1725320,0
1725500,0
1725590,0
1725620,0
1725650,0
1725680,0
1725690,0
1725740,0
1725770,0
1725920,0
1726100,0
1726180,0
1726190,0
1726250,0
1726310,0
1726340,0
1726370,0
1726400,0
1726430,0
1726490,0
1726550,0
1726590,0
1726610,0
1726640,0
1726710,0
5101650,0
1726800,0
1726820,0
1726850,0
1726880,0
1726970,0
1727180,0
1727210,0
1727290,0
1727300,0
1727340,0
1727360,0
1727390,0
1727450,0
1727540,0
1727570,0
1727610,0
1803930,0
1727720,0
1727740,0
1727780,0
1727840,0
1727930,0
1727960,0
1727990,0
1728110,0
1728140,0
1728160,0
1728200,0
1728260,0
1728270,0
1728500,0
1728530,0
1728560,0
2616440,0
1728650,0
1728700,0
1728810,0
1728890,0
1728920,0
1728980,0
1729010,0
1729020,0
1729040,0
1729100,0
1729130,0
1729190,0
1729220,0
1729250,0
1729280,0
1729310,0
1729340,0
1729420,0
1729520,0
1729670,0
1729700,0
1729730,0
1729760,0
1729790,0
1729890,0
1729940,0
1730060,0
1730160,0
1730200,0
1730220,0
1730270,0
1730300,0
1730330,0
4013290,0
1730450,0
1730480,0
1730510,0
1730540,0
1730570,0
1730600,0
1730630,0
1730660,0
1730750,0
1730780,0
1730810,0
1730840,0
1730870,0
1730900,0
1730930,0
1730990,0
1731020,0
1731050,0
1717280,0
1731110,0
4900360,0
1731200,0
5400360,0
1731270,0
1731290,0
1731310,0
1731380,0
1731410,0
1731500,0
1731560,0
1731620,0
1731710,0
1731740,0
1731770,0
1731860,0
1731890,0
1731920,0
1731950,0
1732040,0
1732090,0
1732100,0
1732160,0
1732190,0
1732220,0
1732280,0
1732370,0
1732490,0
1732520,0
1732550,0
1732580,0
1732670,0
1732700,0
1732770,0
1732830,0
1732850,0
1732910,0
1732960,0
1732970,0
1733000,0
1733030,0
1733090,0
1733120,0
1733210,0
1733240,0
1733270,0
1733300,0
1733380,0
1733390,0
1733420,0
1733450,0
1733510,0
615690,0
1733720,0
1733750,0
1733810,0
1733840,0
5505640,0
1733930,0
1733950,0
1733990,0
1734020,0
1734100,0
1734110,0
1734140,0
1734170,0
1734230,0
1734260,0
1734290,0
1734320,0
1734350,0
1734380,0
1734410,0
1734440,0
1734470,0
1734510,0
1734540,0
1734590,0
1734620,0
1734650,0
1734710,0
3701800,0
1734770,0
1734870,0
1734990,0
1735010,0
1735100,0
1735160,0
1735190,0
1735220,0
1735310,0
1735340,0
1735370,0
1735400,0
1735460,0
1735610,0
1735640,0
1735770,0
1735820,0
1735850,0
1735940,0
1735970,0
1736090,0
1736180,0
1736210,0
1736240,0
1736300,0
1736330,0
1736360,0
1736450,0
1736480,0
1736510,0
1736570,0
1736600,0
1736610,0
1736640,0
1736720,0
1736750,0
1736780,0
5101690,0
1736840,0
1736900,0
1736920,0
1736960,0
1737020,0
1737050,0
1717580,0
1737120,0
1737140,0
1737170,0
1737230,0
1737320,0
4210950,0
1737380,0
1737410,0
1737440,0
1737470,0
1737490,0
1737590,0
1737650,0
4216290,0
1737800,0
5505880,0
1737860,0
1737980,0
1738070,0
1738100,0
1738130,0
1738190,0
1738220,0
1738370,0
1738400,0
1738460,0
1738490,0
1738520,0
1738550,0
1738700,0
1738760,0
1738790,0
1738910,0
1738940,0
1738970,0
1739030,0
1739090,0
1739120,0
1739180,0
3905001,0
1739420,0
1739450,0
1739460,0
1739480,0
2913290,0
1739600,0
1739630,0
1739660,0
1739780,0
616050,0
1739930,0
4502310,0
2801680,0
1740080,0
1740140,0
1740200,0
1740220,0
1740260,0
4106000,0
1740320,0
1740350,0
1740410,0
1740440,0
1740470,0
1740480,0
1740500,0
1740530,0
1740620,0
1740650,0
1740680,0
1740740,0
1740800,0
1740830,0
1740890,0
1740920,0
1740980,0
1741010,0
600051,0
1741070,0
616230,0
1741250,0
1741280,0
1741360,0
1741520,0
1741550,0
1741580,0
1741600,0
1741690,0
1741700,0
1741750,0
1741790,0
1741820,0
1741980,0
4013530,0
1742180,0
1742210,0
1742240,0
1742300,0
1742310,0
4900072,1
1742480,0
1742510,0
1742570,0
1742600,0
1742630,0
1742660,0
1742690,0
1742720,0
1742790,0
1742810,0
1742840,0
1742900,0
1742960,0
1742990,0
1743020,0
1743050,0
1743110,0
1743330,0
1743380,0
1743800,0
1743860,0
616260,0
1743960,0
1743962,0
1743963,0
1743965,0
1800006,0
1800007,0
6600002,0
1800009,0
1800010,0
1800011,1
1800013,1
1800014,1
1800016,1
1800018,1
1800020,0
1800021,1
1800023,0
1800024,0
1800025,1
1800027,1
1800028,1
1800030,0
1800033,1
1800034,0
1800036,0
1800037,1
1800038,0
1800040,0
1800041,0
1800042,1
1800043,1
1800045,1
1800046,1
1800048,1
1800050,0
1800051,1
1800052,1
1800054,1
1800057,1
1800058,1
1800060,0
1800061,1
1800064,1
1800065,1
1800067,1
1800070,0
1800071,1
1800077,1
1800078,0
1800079,0
1800080,0
1800082,1
1800083,1
1800086,1
1800088,1
1800090,0
1800093,1
1800094,1
1800098,1
1800099,1
1800101,1
1800102,1
1800105,0
1800107,0
1800108,1
1800110,0
1800113,1
1800116,1
100202,0
1800120,0
1800122,1
1800123,1
1800124,1
1800129,1
1800130,0
1800131,1
1800133,0
1800134,1
1800135,1
1800137,1
1800138,1
1800140,0
1800142,1
1800145,1
1800146,1
1800147,1
1800148,1
1800149,1
1800150,0
1800159,1
1800161,1
1800163,1
1800164,1
1800165,1
1800168,1
1800169,1
1800170,1
2801710,0
1800172,1
1800175,1
1800176,1
1800178,1
1800179,1
1800180,0
1800181,1
1800182,1
1800183,1
1800184,1
1800185,1
1800187,1
1800188,1
1800189,1
1800191,1
1800192,1
1800193,1
1800194,1
3406390,0
1800197,1
1800198,1
1800199,1
1800200,1
1800202,1
1800203,1
1800204,1
1800205,1
1800206,1
1800207,1
1800208,1
1800209,1
1800210,0
1800211,1
1800212,0
1800213,0
1800214,1
1800215,1
1800216,1
1800217,1
1800218,1
1800219,1
1800220,1
1800221,1
1800222,1
1800223,1
1800224,1
1800225,1
1800226,1
1800227,1
1800228,1
1800229,1
1800230,1
1800231,1
1800232,1
1800240,0
1800270,0
1800330,0
3406450,0
1800390,0
1800420,0
1800450,0
1800480,0
1800570,0
1800600,0
4211310,0
1800660,0
1800690,0
1800720,0
1800750,0
1800840,0
1800900,0
1800960,0
1801020,0
1801050,0
1801060,0
1801170,0
3701950,0
1801230,0
1801290,0
2006840,0
1801440,0
1801470,0
1801560,0
1801590,0
1801710,0
3013260,0
1801770,0
1801890,0
1801920,0
1802040,0
1802130,0
1802160,0
1802190,0
1802220,0
1802280,0
1802400,0
1802420,0
1802430,0
1802440,0
1810650,0
4503912,0
1802520,0
1802550,0
1802580,0
1802610,0
1802640,0
1802660,0
5101800,0
1802800,0
1802830,0
1802850,0
1802880,0
1802910,0
1802940,0
1802970,0
2913620,0
1803030,0
1803060,0
1803090,0
1803120,0
1803150,0
1803180,0
1803210,0
1803240,0
1803270,0
1803300,0
1803330,0
1803450,0
1803480,0
1803510,0
1803570,0
1803630,0
1803660,0
1803690,0
1803700,0
1803720,0
1803750,0
1803780,0
1803810,0
1803840,0
1803870,0
616470,0
1803940,0
1803960,0
1803990,0
1804050,0
1804080,0
1804110,0
1804140,0
1804170,0
1804230,0
1804260,0
1804320,0
1804350,0
1804470,0
1804500,0
1804560,0
1804590,0
1804620,0
1804710,0
616500,0
1804800,0
1804980,0
1805190,0
1805240,0
1805280,0
1805340,0
1805370,0
1805400,0
1805450,0
1805460,0
1805520,0
1805550,0
1805580,0
1805670,0
1805700,0
1805790,0
1805880,0
1805910,0
1806030,0
1806060,0
1806080,0
1806090,0
1806100,0
1806120,0
1806240,0
1806270,0
1806390,0
1806480,0
1806510,0
1806570,0
1806600,0
1806630,0
1806660,0
1806840,0
1806870,0
1806900,0
1807020,0
1807080,0
1807110,0
1807140,0
1807230,0
1807260,0
1807290,0
1807320,0
3303600,0
1807380,0
1807410,0
1807440,0
1807470,0
1807560,0
1807620,0
1807650,0
1807680,0
1807710,0
1807770,0
1807800,0
1807830,0
1807860,0
1807890,0
1807900,0
1807920,0
1807950,0
1807980,0
1808010,0
1808040,0
1808070,0
1808100,0
1808120,0
1808130,0
1808160,0
4602640,0
1808220,0
1808250,0
1808280,0
1808310,0
1808320,0
1808340,0
1808460,0
1808490,0
1808640,0
1808760,0
1808820,0
1808850,0
1808900,0
1808910,0
1808940,0
1808970,0
1809000,0
1809060,0
1809120,0
1809130,0
1809150,0
1809180,0
1809300,0
1809360,0
616570,0
1809480,0
1809510,0
1809600,0
1809630,0
1809690,0
1809720,0
1809750,0
1809810,0
1809840,0
1809990,0
1810020,0
1810080,0
1810110,0
1810140,0
1810170,0
1810230,0
1810260,0
2600007,0
1810310,0
1810350,0
1810360,0
1810380,0
1810410,0
1810440,0
1810450,0
1810470,0
1810500,0
1810530,0
1810560,0
1810590,0
1810620,0
1810640,0
4701680,0
1810660,0
1810680,0
1810710,0
1810740,0
1810770,0
1810800,0
1810830,0
1810860,0
1810870,0
1810900,0
1810920,0
1810950,0
1810980,0
1811100,0
1811190,0
1811220,0
1811250,0
1811260,0
1811340,0
1811370,0
1811400,0
1811430,0
1811460,0
1811490,0
1811580,0
1811600,0
1811610,0
1811700,0
1811730,0
1811910,0
1811930,0
1811970,0
1812060,0
1812090,0
1812120,0
1812150,0
1812180,0
1812240,0
1812360,0
1812390,0
1812420,0
1812450,0
1718200,0
1812810,0
1812870,0
1812880,0
1812900,0
1812930,0
1718240,0
1813050,0
1813080,0
1813110,0
1813200,0
1813230,0
1813231,1
1813232,1
1813233,1
1813234,1
1900006,0
1900009,0
1900015,0
1900021,0
2200220,1
1900023,0
1900024,0
1900025,0
1900026,0
1900027,0
1900028,0
4211580,0
1900032,0
1900040,0
1900060,0
1900488,1
1903060,0
1903090,0
1903150,0
5400510,0
5101860,0
1903300,0
1903360,0
1903390,0
1903450,0
1903480,0
1903540,0
1903570,0
2617880,0
1903690,0
1903750,0
1903780,0
1903850,0
1903930,0
901920,0
1904080,0
1904200,0
1904380,0
3808890,0
1904560,0
1904620,0
1904650,0
1904680,0
1904740,0
1904830,0
1904860,0
1904950,0
1905070,0
1905130,0
1905190,0
1905430,0
1905490,0
1905750,0
1905790,0
1905940,0
1905970,0
1906000,0
1906060,0
1906240,0
1906270,0
1906330,0
1906510,0
1718450,0
1906660,0
1906750,0
1906780,0
1906810,0
1906840,0
1906900,0
2505970,0
1906960,0
1907050,0
1907080,0
1907110,0
1907170,0
1907350,0
1907380,0
1907410,0
1907440,0
1907470,0
1907590,0
1907620,0
1907710,0
1907860,0
1907900,0
1907920,0
1907980,0
3614010,0
1908130,0
1908220,0
1908310,0
1908520,0
1908550,0
1908580,0
1908610,0
1908730,0
1908880,0
1908910,0
1908940,0
1908970,0
1909060,0
1909120,0
1909480,0
1909540,0
1909570,0
1909600,0
1909990,0
1910050,0
1910110,0
3013560,0
1910340,0
1910350,0
1910410,0
1910500,0
1910690,0
1910950,0
1910980,0
1911040,0
1911070,0
1911250,0
1911340,0
1911790,0
1911820,0
1911850,0
1912120,0
1912230,0
1912330,0
1912480,0
1912510,0
1912600,0
1912660,0
1912690,0
1912750,0
1912810,0
1913110,0
1913200,0
1913230,0
1913290,0
1913320,0
1913350,0
1913380,0
1913440,0
1913470,0
1913500,0
1913660,0
1914010,0
1914160,0
1914280,0
1914310,0
1914340,0
1914370,0
1914580,0
1914640,0
1914670,0
1914700,0
1914730,0
1914850,0
1500030,0
1915180,0
1915210,0
1915330,0
1915450,0
1915630,0
1915660,0
1915750,0
1915840,0
1916110,0
1916140,0
1916320,0
1916420,0
1916440,0
1916530,0
1916620,0
1916680,0
1917100,0
1917220,0
1917250,0
3171610,0
1917550,0
1917820,0
1917880,0
1918030,0
1918120,0
1918180,0
1918240,0
1918330,0
1918480,0
1918510,0
1918540,0
804590,0
1918690,0
1918720,0
1918750,0
1918780,0
1918840,0
1918930,0
616740,0
1919140,0
1919200,0
1919440,0
1919590,0
1919650,0
1919710,0
1919740,0
1919770,0
1919800,0
1919860,0
1919890,0
1920040,0
1920100,0
1920130,0
1920190,0
1920250,0
1920340,0
1920460,0
1920580,0
1920610,0
1920760,0
1920820,0
1920830,0
1920850,0
1920910,0
1920940,0
1921000,0
1921090,0
1921210,0
1921240,0
1921600,0
1921630,0
1921660,0
1921720,0
1921810,0
1921840,0
1921870,0
1922110,0
1922380,0
1922440,0
1922470,0
1922530,0
1923110,0
1923160,0
1923190,0
1923340,0
1924000,0
1924120,0
1924150,0
1924660,0
1924870,0
1924960,0
1925050,0
1925200,0
1925320,0
1925380,0
1925410,0
1925590,0
1925620,0
1925920,0
1925980,0
1926070,0
600044,0
1926280,0
1926370,0
4014160,0
1926580,0
1926640,0
1926670,0
1926730,0
1926790,0
1926820,0
1926850,0
1926910,0
1927000,0
1927060,0
1927240,0
1927270,0
1927390,0
1927480,0
1927500,0
1927600,0
1927870,0
1927960,0
616920,0
1928020,0
1928050,0
1928110,0
3303690,0
1928200,0
1928230,0
1928560,0
1928680,0
1928980,0
1929010,0
1929280,0
1929310,0
1929490,0
1929580,0
1929730,0
1929760,0
1930240,0
1930480,0
1930510,0
1930540,0
1930560,0
1930630,0
1930720,0
1930750,0
1930780,0
1930870,0
1930900,0
1930930,0
1930960,0
1930990,0
1931020,0
1931080,0
1931110,0
5101890,0
1931350,0
1931470,0
1931620,0
1931680,0
1931800,0
1931830,0
1931860,0
1931920,0
1931950,0
1932010,0
1999001,0
1999005,0
1999007,0
1999009,0
1999010,0
1999011,0
1999012,0
1999013,0
1999015,0
1999017,0
1999019,0
1999020,1
2000001,0
2000002,0
2000003,0
2000004,0
2000006,0
2000007,0
2000012,0
2000013,0
2000014,0
2000015,0
2000016,0
2000017,0
2000018,0
2000019,0
2000020,0
2000022,0
2000023,0
2000024,0
2000028,0
2000029,0
2000030,0
2000033,0
2000034,0
2000035,0
2000037,0
2000039,0
2000040,0
2000041,0
2000042,0
2000043,0
2000044,0
2000045,0
2000046,0
2000047,0
2000048,0
2000049,0
2000051,0
2000052,0
2000053,0
2000346,0
2000347,0
2000348,0
2000349,0
2000350,0
2000351,0
2000353,0
2000354,0
2000355,0
2000356,0
2000357,0
2000358,0
2000359,0
2000360,0
2000361,0
2000362,0
2000363,0
2000364,0
2000365,0
2000366,0
2000367,0
2000368,0
2000369,0
2000370,0
2000371,0
2000372,0
2000373,0
2000374,0
2000375,0
2000376,0
2000377,0
2000378,0
2000379,0
2000380,0
2000381,0
2000382,0
2003180,0
2003200,0
2003210,0
1718810,0
2003270,0
2003300,0
2003360,0
2003390,0
2003430,0
2003450,0
2003480,0
2003510,0
2003540,0
2003570,0
2003630,0
2003720,0
2003780,0
2003810,0
2003870,0
2003900,0
2003960,0
2004020,0
2004050,0
2004080,0
2004140,0
2004170,0
2004200,0
2004230,0
2004260,0
2004290,0
2004350,0
2004380,0
1718840,0
2004440,0
3171820,0
2004500,0
2004560,0
2004590,0
2004620,0
2004650,0
2004670,0
2004710,0
2004740,0
2004770,0
2004790,0
2004800,0
2004830,0
2004890,0
2004920,0
2004950,0
2004980,0
2005010,0
2005040,0
2005070,0
2005100,0
2005130,0
2005190,0
2005250,0
2005280,0
2005310,0
2005370,0
2005400,0
2005460,0
2005490,0
2005520,0
2005550,0
2005580,0
2005610,0
2005640,0
2005700,0
2005730,0
2005760,0
2005790,0
600014,0
2005820,0
2005850,0
2005870,0
2005940,0
2006000,0
2006060,0
2006090,0
2006120,0
2006180,0
2006210,0
2006240,0
2006270,0
2006300,0
2006330,0
2006360,0
2006390,0
2006420,0
2006450,0
2006480,0
2006510,0
2006540,0
2006570,0
2006580,0
5303540,0
2006660,0
2006690,0
2006720,0
2006780,0
4014520,0
2006870,0
4100023,0
2006960,0
2006990,0
2007020,0
2007050,0
2007080,0
2007110,0
2007170,0
2007260,0
2007290,0
2007320,0
2007350,0
2007380,0
2007440,0
2007470,0
2007500,0
2007530,0
2007560,0
2007590,0
2007620,0
2007650,0
2007680,0
2007710,0
1200870,0
2007750,0
2007800,0
2007860,0
2007890,0
2007950,0
2007970,0
2008040,0
2008070,0
2008100,0
2008130,0
2008190,0
2008220,0
2008250,0
2008280,0
2008310,0
2008340,0
2008370,0
2801860,0
2008430,0
2008550,0
2008610,0
2008670,0
2008700,0
2008730,0
2008790,0
2008880,0
2008910,0
2008940,0
2008970,0
2009000,0
2009030,0
2009060,0
2009090,0
2009140,0
2009180,0
2009240,0
2009320,0
2009360,0
2009390,0
2009420,0
2009450,0
2009480,0
2009510,0
2009570,0
2009600,0
2009630,0
2009660,0
2009720,0
2009780,0
2009840,0
2009850,0
2009900,0
2009930,0
2009960,0
2009990,0
2010020,0
2010050,0
2010080,0
2010140,0
2010170,0
2010230,0
2010260,0
2010290,0
2010320,0
2010350,0
2010410,0
2010440,0
2010470,0
2010500,0
2010560,0
2010590,0
2010620,0
2010650,0
2010680,0
2010710,0
2010740,0
2010770,0
2010800,0
2010890,0
2010920,0
2010950,0
2010980,0
2011040,0
2011080,0
2011100,0
2011130,0
2011190,0
2011220,0
2011250,0
2011280,0
2011310,0
2011370,0
2011400,0
2011430,0
2011490,0
2011520,0
2011550,0
2011610,0
2011640,0
2011700,0
2011760,0
2011790,0
2011820,0
2011850,0
2011880,0
2011910,0
2011970,0
2012000,0
2506090,0
2012060,0
2012090,0
2012120,0
2012150,0
2012180,0
2012210,0
4823310,0
2012300,0
2012330,0
2012360,0
2012390,0
2012420,0
2012450,0
2012510,0
2012540,0
2012600,0
2012630,0
2012780,0
2012810,0
2012840,0
2012870,0
2012900,0
2914460,0
2013020,0
2013050,0
2013110,0
2100030,0
2100070,0
2100081,0
2100090,0
2100094,0
2100095,0
2100120,0
2100150,0
2100210,0
2801890,0
2100270,0
2100289,0
2100290,0
2100291,0
2100300,0
2100330,0
2100360,0
1719420,0
2100420,0
2100480,0
2100510,0
2100540,0
617340,0
2100620,0
2100630,0
2100660,0
2100690,0
2100720,0
2100750,0
2100780,0
2100810,0
617430,0
2100870,0
2100900,0
2100930,0
2100960,0
2100990,0
2506270,0
2101050,0
2101110,0
2618540,0
2101200,0
2101230,0
2101260,0
2101290,0
2101320,0
2101350,0
2101380,0
2101410,0
2101440,0
2101470,0
2101500,0
2101530,0
2101590,0
2101620,0
2101650,0
2101680,0
2101710,0
2101740,0
2101760,0
2101800,0
2101860,0
4106510,0
2101950,0
2101980,0
2102010,0
2102040,0
2102070,0
2102100,0
2102130,0
2102160,0
2102220,0
2102250,0
2102280,0
2102300,0
2102340,0
2102400,0
2102460,0
2102490,0
2102520,0
2102540,0
2102580,0
2102640,0
2102670,0
2102710,0
2102760,0
2102790,0
2102860,0
1719660,0
2102940,0
2102990,0
2103000,0
2103030,0
2103060,0
2103090,0
2103120,0
2103150,0
2103180,0
2103210,0
2103240,0
2103270,0
1719680,0
2103360,0
2103390,0
2103480,0
2103510,0
2103540,0
2103630,0
2103690,0
2103720,0
2103750,0
2103780,0
2103810,0
2103840,0
2103870,0
2103900,0
2103960,0
2103990,0
2104020,0
2104050,0
2104080,0
2104110,0
2104140,0
2104170,0
2104200,0
2104250,0
2104290,0
2104380,0
2104410,0
2104440,0
2104470,0
2104500,0
2104530,0
2104560,0
2104590,0
2104620,0
2618570,0
2104680,0
2104710,0
2104740,0
2104770,0
2104800,0
2104830,0
2104860,0
2104890,0
2104950,0
2104980,0
2105040,0
2105070,0
2105100,0
2105130,0
2105160,0
2105190,0
1601500,0
2105260,0
2105320,0
2105400,0
2105430,0
2105460,0
2105490,0
2105520,0
2105550,0
4823640,0
2105610,0
2400420,0
2105700,0
2105730,0
2105760,0
2105790,0
2105820,0
2105880,0
2105910,0
2105940,0
3303930,0
2106000,0
2200017,0
2200018,0
2200022,0
2200023,0
2200025,1
2200030,0
2200032,1
2200033,1
2200035,1
2200036,0
2200038,1
2200039,0
2200040,0
2200041,1
2200047,0
2200054,0
2200060,0
2200090,0
2200120,0
600060,0
2200126,1
2200146,1
2200148,1
2200150,0
2200151,0
2200156,1
2200157,1
2200158,1
2200159,1
2200160,1
2200180,0
1719830,0
2200187,1
2200188,1
2200189,1
2200190,1
2200192,1
2200195,1
2200196,1
2200197,1
2200198,1
2200203,1
2200206,1
2200207,1
2200208,1
3615180,0
2200211,1
2200213,1
2200215,1
2200216,1
2200217,1
2200219,1
1914880,0
2200226,1
2200230,1
2200231,1
2200233,1
2200235,1
2200236,1
2200237,1
2200238,1
2200240,0
2200241,1
2200242,1
2200243,1
1719960,0
2200247,1
618210,0
2200249,1
2200252,1
2200253,1
2200254,1
2200255,1
2200258,1
2200259,1
2200262,1
2200263,1
2200265,1
2200267,1
2200268,1
2200270,0
2200275,1
1707170,0
2200277,1
2200278,1
2200279,1
2200280,1
2200281,1
2200282,1
2200283,1
2200284,1
2200285,1
2200286,1
2200287,1
1804770,0
2200289,1
2200290,0
618390,0
2200292,1
2200293,1
2200294,1
2200295,1
2200297,1
2200298,1
2200299,1
2200300,0
2200301,1
2200303,1
2200304,1
2200305,1
2200306,1
2007740,0
2200308,1
2200309,1
2200311,1
2506480,0
2200313,1
2200314,1
2200315,0
403960,0
2200317,1
2200318,1
2200319,1
5303750,0
2200321,1
2200322,1
2200323,1
2200324,1
2200325,1
2200326,1
2200327,1
2200328,1
2200329,1
2200330,0
2200331,1
2200360,0
2200390,0
2200420,0
2200450,0
2200480,0
2200510,0
5500082,1
2200570,0
2200600,0
2200630,0
2200660,0
2200690,0
2200720,0
2200750,0
2200780,0
2200810,0
3615570,0
2200870,0
2200900,0
2200960,0
2200990,0
2201020,0
2802160,0
4702070,0
2201140,0
2201170,0
2201200,0
2201230,0
2201260,0
2102910,0
2201320,0
2201350,0
2201380,0
2201410,0
2201440,0
2201470,0
2802190,0
2201530,0
2201560,0
2201590,0
2201620,0
2201650,0
2201680,0
2201710,0
2201740,0
2201770,0
2201800,0
2201830,0
2201860,0
2201890,0
2201920,0
2201950,0
2201980,0
2202010,0
2280100,0
2280101,1
2280102,1
2300004,0
2300005,0
2619620,0
2300009,0
2300049,0
2300050,0
2300052,0
2300053,0
2300057,0
2300058,0
2300059,0
2300061,0
2300062,0
2300063,0
2300064,0
2300065,0
2300066,0
2300067,0
2300068,0
2300069,0
2302220,0
2302280,0
2302500,0
2302510,0
2302610,0
2302640,0
2302730,0
2302820,0
2302850,0
2302880,0
2302950,0
2302960,0
2302980,0
3407740,0
2303210,0
2303290,0
2303390,0
2303480,0
2303510,0
2303600,0
2303610,0
4400510,0
2303780,0
2303870,0
618690,0
2303980,0
2303990,0
2304080,0
2304110,0
2304160,0
2304440,0
2304500,0
2304620,0
2304650,0
2304830,0
4502520,0
2304880,0
2304890,0
2304895,0
2304897,0
2304900,0
2305160,0
2305280,0
2305300,0
2305310,0
2305360,0
101890,0
2305400,0
2305500,0
2305970,0
2305980,0
2306000,0
2306030,0
2306060,0
2306150,0
2306160,0
2306180,0
2306250,0
2306260,0
2306330,0
2306510,0
2306600,0
2306610,0
2306780,0
2306810,0
2306870,0
2306900,0
2307100,0
2307110,0
1303000,0
2307180,0
2307200,0
2307250,0
2307320,0
2307440,0
2307450,0
2307530,0
2307590,0
2307710,0
2307770,0
2307800,0
2307980,0
2308135,0
2308140,0
2308160,0
2308250,0
2308280,0
2308340,0
2308400,0
2308490,0
1200990,0
2308580,0
2308700,0
2308760,0
2308940,0
2309090,0
2309100,0
2309110,0
2309240,0
2309330,0
2309390,0
2309560,0
2309630,0
2309650,0
2309810,0
2309930,0
2309990,0
2310140,0
2310190,0
2310320,0
2200840,0
2310500,0
2310530,0
2310560,0
2310590,0
2310620,0
3615810,0
2310680,0
2310710,0
3407830,0
2310860,0
2310890,0
2310980,0
2311010,0
2311100,0
4702160,0
2311160,0
2311220,0
2311250,0
2311280,0
2311310,0
2311370,0
2311430,0
2311520,0
2311550,0
2311580,0
2311610,0
2311670,0
2311700,0
2311730,0
2311790,0
2311820,0
3702370,0
2311910,0
404010,0
2312140,0
2312180,0
2312260,0
2312300,0
2312320,0
2312330,0
2312360,0
2312370,0
2312750,0
2312810,0
2312960,0
2312980,0
2313070,0
2313080,0
2313110,0
2313140,0
619260,0
2313210,0
2313350,0
2619950,0
2313500,0
2313530,0
2313560,0
2313590,0
2313710,0
2313740,0
2313860,0
2313980,0
2314010,0
2314040,0
5400600,0
2314130,0
2314160,0
2314190,0
2314210,0
3702430,0
2314300,0
2314330,0
2314410,0
2314440,0
2314470,0
2314530,0
2314560,0
2314590,0
2314610,0
3616080,0
2314700,0
2314761,0
2314762,0
2314765,0
2314767,0
3407890,0
2314771,0
2314772,0
2314773,0
2314775,0
2314776,0
2314777,0
2314778,0
2314779,0
2916500,0
2314782,0
2314783,0
2314784,0
2314785,0
2680620,0
2314788,0
2314789,0
2314790,0
2314791,0
2314793,0
2314794,0
2314795,0
2314796,0
2314803,0
2314805,0
2314806,0
2314807,1
2314808,1
2314809,0
2314810,0
2314811,0
2314812,1
2314813,1
2314814,0
2314815,0
2314816,1
2314817,0
2314818,0
2314819,1
2314820,0
2314821,1
2314822,0
2314823,0
2314824,0
2314825,0
2314831,1
2314832,1
2314833,0
2314834,0
2314835,0
2314836,0
2314837,0
2314838,0
2314839,0
2314840,0
2314841,1
2314842,0
2400027,0
5303960,0
2620340,0
619440,0
691012,0
2400150,0
2400180,0
2400210,0
2400240,0
619540,0
2400300,0
2400360,0
2400390,0
4000048,0
2400450,0
4000069,0
4825620,0
2400540,0
2400570,0
2400600,0
2400630,0
2400660,0
2400690,0
2400720,0
2500001,0
2500002,0
2500013,0
2500014,0
2500021,1
2500022,1
2500024,1
2500025,1
2500026,1
2500027,1
2500028,1
2500029,1
2500030,1
2500031,1
2500032,1
2500033,1
2500034,1
2500035,1
2500036,0
2500038,1
2500039,1
2500040,1
2500041,1
2500043,0
2500044,1
2500045,1
2500046,1
2500049,1
2500051,1
2500052,1
2500053,1
2500054,1
2500055,1
2500057,1
2500058,1
2500060,1
2500062,1
2500063,1
2500065,1
2500066,1
2500067,0
2500068,1
2500070,1
2500071,1
2500073,1
2500075,1
2500076,1
2500077,1
2500079,1
2500080,1
2500082,1
2500083,1
2500084,1
4825660,0
2500086,1
2500087,1
2500089,1
2500090,1
2500517,1
2500518,1
2500519,1
2500522,1
2500525,1
2500526,1
2500527,1
2500533,1
2500536,1
2500537,1
2500541,0
2500542,0
2500543,1
2500544,0
2500545,1
2500546,1
2500547,1
2500549,1
2500550,1
2500551,0
2500552,1
619700,0
2500555,1
2500556,0
2500557,1
2500559,1
2500560,0
2500561,0
2500562,0
2500563,0
2500565,0
2500566,0
2500567,0
2500568,0
2500569,0
2500570,0
2500571,0
2500572,0
2500573,0
2500574,0
2500575,0
2500577,0
2500578,0
2500579,0
2500580,0
2500581,0
2500582,0
2500583,0
3616260,0
2500585,0
2500586,1
2500587,1
2500588,1
2500589,1
2500590,1
2501650,0
2931140,0
2501740,0
2501780,0
2501800,0
2501860,0
803510,0
2200246,1
3700385,1
2200248,1
2502040,0
2502100,0
2502110,0
2502160,0
2502190,0
2502220,0
2502250,0
